  -3000.00000       0.00000000       1002.50000
  -2949.57983       0.00000000       1002.50000
  -2899.15967       0.00000000       1002.50000
  -2848.73950       0.00000000       1002.50000
  -2798.31934       0.00000000       1002.50000
  -2747.89917       0.00000000       1002.50000
  -2697.47900       0.00000000       1002.50000
  -2647.05884       0.00000000       1002.50000
  -2596.63867       0.00000000       1002.50000
  -2546.21851       0.00000000       1002.50000
  -2495.79834       0.00000000       1002.50000
  -2445.37817       0.00000000       1002.50000
  -2394.95801       0.00000000       1002.50000
  -2344.53784       0.00000000       1002.50000
  -2294.11768       0.00000000       1002.50000
  -2243.69751       0.00000000       1002.50000
  -2193.27734       0.00000000       1002.50000
  -2142.85718       0.00000000       1002.50000
  -2092.43701       0.00000000       1002.50000
  -2042.01685       0.00000000       1002.50000
  -1991.59668       0.00000000       1002.50000
  -1941.17639       0.00000000       1002.50000
  -1890.75623       0.00000000       1002.50000
  -1840.33606       0.00000000       1002.50000
  -1789.91589       0.00000000       1002.50000
  -1739.49573       0.00000000       1002.50000
  -1689.07556       0.00000000       1002.50000
  -1638.65540       0.00000000       1002.50000
  -1588.23523       0.00000000       1002.50000
  -1537.81506       0.00000000       1002.50000
  -1487.39490       0.00000000       1002.50000
  -1436.97473       0.00000000       1002.50000
  -1386.55457       0.00000000       1002.50000
  -1336.13440       0.00000000       1002.50000
  -1285.71423       0.00000000       1002.50000
  -1235.29407       0.00000000       1002.50000
  -1184.87390       0.00000000       1002.50000
  -1134.45374       0.00000000       1002.50000
  -1084.03357       0.00000000       1002.50000
  -1033.61340       0.00000000       1002.50000
  -983.193237       0.00000000       1002.50000
  -932.772949       0.00000000       1002.50000
  -882.352783       0.00000000       1002.50000
  -831.932617       0.00000000       1002.50000
  -781.512451       0.00000000       1002.50000
  -731.092285       0.00000000       1002.50000
  -680.672119       0.00000000       1002.50000
  -630.251953       0.00000000       1002.50000
  -579.831787       0.00000000       1002.50000
  -529.411621       0.00000000       1002.50000
  -478.991455       0.00000000       1002.50000
  -428.571289       0.00000000       1002.50000
  -378.151123       0.00000000       1002.50000
  -327.730957       0.00000000       1002.50000
  -277.310791       0.00000000       1002.50000
  -226.890625       0.00000000       1002.50000
  -176.470459       0.00000000       1002.50000
  -126.050293       0.00000000       1002.50000
  -75.6301270       0.00000000       1002.50000
  -25.2099609       0.00000000       1002.50000
   25.2102051       0.00000000       1002.50000
   75.6303711       0.00000000       1002.50000
   126.050537       0.00000000       1002.50000
   176.470703       0.00000000       1002.50000
   226.890869       0.00000000       1002.50000
   277.311035       0.00000000       1002.50000
   327.731201       0.00000000       1002.50000
   378.151367       0.00000000       1002.50000
   428.571533       0.00000000       1002.50000
   478.991699       0.00000000       1002.50000
   529.411865       0.00000000       1002.50000
   579.832031       0.00000000       1002.50000
   630.252197       0.00000000       1002.50000
   680.672363       0.00000000       1002.50000
   731.092529       0.00000000       1002.50000
   781.512695       0.00000000       1002.50000
   831.932861       0.00000000       1002.50000
   882.353027       0.00000000       1002.50000
   932.773193       0.00000000       1002.50000
   983.193359       0.00000000       1002.50000
   1033.61353       0.00000000       1002.50000
   1084.03369       0.00000000       1002.50000
   1134.45410       0.00000000       1002.50000
   1184.87402       0.00000000       1002.50000
   1235.29443       0.00000000       1002.50000
   1285.71436       0.00000000       1002.50000
   1336.13477       0.00000000       1002.50000
   1386.55469       0.00000000       1002.50000
   1436.97510       0.00000000       1002.50000
   1487.39502       0.00000000       1002.50000
   1537.81543       0.00000000       1002.50000
   1588.23535       0.00000000       1002.50000
   1638.65576       0.00000000       1002.50000
   1689.07568       0.00000000       1002.50000
   1739.49609       0.00000000       1002.50000
   1789.91602       0.00000000       1002.50000
   1840.33643       0.00000000       1002.50000
   1890.75635       0.00000000       1002.50000
   1941.17676       0.00000000       1002.50000
   1991.59668       0.00000000       1002.50000
   2042.01709       0.00000000       1002.50000
   2092.43701       0.00000000       1002.50000
   2142.85742       0.00000000       1002.50000
   2193.27734       0.00000000       1002.50000
   2243.69775       0.00000000       1002.50000
   2294.11768       0.00000000       1002.50000
   2344.53809       0.00000000       1002.50000
   2394.95801       0.00000000       1002.50000
   2445.37842       0.00000000       1002.50000
   2495.79834       0.00000000       1002.50000
   2546.21875       0.00000000       1002.50000
   2596.63867       0.00000000       1002.50000
   2647.05908       0.00000000       1002.50000
   2697.47900       0.00000000       1002.50000
   2747.89941       0.00000000       1002.50000
   2798.31934       0.00000000       1002.50000
   2848.73975       0.00000000       1002.50000
   2899.15967       0.00000000       1002.50000
   2949.58008       0.00000000       1002.50000
   3000.00000       0.00000000       1002.50000
