    -3000.00000        0.00000      996.00000
    -2950.00000        0.00000      996.00000
    -2900.00000        0.00000      996.00000
    -2850.00000        0.00000      996.00000
    -2800.00000        0.00000      996.00000
    -2750.00000        0.00000      996.00000
    -2700.00000        0.00000      996.00000
    -2650.00000        0.00000      996.00000
    -2600.00000        0.00000      996.00000
    -2550.00000        0.00000      996.00000
    -2500.00000        0.00000      996.00000
    -2450.00000        0.00000      996.00000
    -2400.00000        0.00000      996.00000
    -2350.00000        0.00000      996.00000
    -2300.00000        0.00000      996.00000
    -2250.00000        0.00000      996.00000
    -2200.00000        0.00000      996.00000
    -2150.00000        0.00000      996.00000
    -2100.00000        0.00000      996.00000
    -2050.00000        0.00000      996.00000
    -2000.00000        0.00000      996.00000
    -1950.00000        0.00000      996.00000
    -1900.00000        0.00000      996.00000
    -1850.00000        0.00000      996.00000
    -1800.00000        0.00000      996.00000
    -1750.00000        0.00000      996.00000
    -1700.00000        0.00000      996.00000
    -1650.00000        0.00000      996.00000
    -1600.00000        0.00000      996.00000
    -1550.00000        0.00000      996.00000
    -1500.00000        0.00000      996.00000
    -1450.00000        0.00000      996.00000
    -1400.00000        0.00000      996.00000
    -1350.00000        0.00000      996.00000
    -1300.00000        0.00000      996.00000
    -1250.00000        0.00000      996.00000
    -1200.00000        0.00000      996.00000
    -1150.00000        0.00000      996.00000
    -1100.00000        0.00000      996.00000
    -1050.00000        0.00000      996.00000
    -1000.00000        0.00000      996.00000
     -950.00000        0.00000      996.00000
     -900.00000        0.00000      996.00000
     -850.00000        0.00000      996.00000
     -800.00000        0.00000      996.00000
     -749.02986        0.00000      983.61943
     -699.02986        0.00000      971.11943
     -649.02986        0.00000      958.61943
     -599.02986        0.00000      946.11943
     -549.02986        0.00000      933.61943
     -499.02986        0.00000      921.11943
     -449.02986        0.00000      908.61943
     -399.02986        0.00000      896.11943
     -349.02986        0.00000      883.61943
     -299.02986        0.00000      871.11943
     -249.02986        0.00000      858.61943
     -224.52986        0.00000      852.31943
     -200.00000        0.00000      846.00000
     -175.00000        0.00000      846.00000
     -150.00000        0.00000      846.00000
     -125.00000        0.00000      846.00000
     -100.00000        0.00000      846.00000
      -75.00000        0.00000      846.00000
      -50.00000        0.00000      846.00000
      -25.00000        0.00000      846.00000
        0.00000        0.00000      846.00000
       25.00000        0.00000      846.00000
       50.00000        0.00000      846.00000
       75.00000        0.00000      846.00000
      100.00000        0.00000      846.00000
      125.00000        0.00000      846.00000
      150.00000        0.00000      846.00000
      175.00000        0.00000      846.00000
      200.00000        0.00000      846.00000
      224.52986        0.00000      852.31943
      249.02986        0.00000      858.61943
      299.02986        0.00000      871.11943
      349.02986        0.00000      883.61943
      399.02986        0.00000      896.11943
      449.02986        0.00000      908.61943
      499.02986        0.00000      921.11943
      549.02986        0.00000      933.61943
      599.02986        0.00000      946.11943
      649.02986        0.00000      958.61943
      699.02986        0.00000      971.11943
      749.02986        0.00000      983.61943
      800.00000        0.00000      996.00000
      850.00000        0.00000      996.00000
      900.00000        0.00000      996.00000
      950.00000        0.00000      996.00000
     1000.00000        0.00000      996.00000
     1050.00000        0.00000      996.00000
     1100.00000        0.00000      996.00000
     1150.00000        0.00000      996.00000
     1200.00000        0.00000      996.00000
     1250.00000        0.00000      996.00000
     1300.00000        0.00000      996.00000
     1350.00000        0.00000      996.00000
     1400.00000        0.00000      996.00000
     1450.00000        0.00000      996.00000
     1500.00000        0.00000      996.00000
     1550.00000        0.00000      996.00000
     1600.00000        0.00000      996.00000
     1650.00000        0.00000      996.00000
     1700.00000        0.00000      996.00000
     1750.00000        0.00000      996.00000
     1800.00000        0.00000      996.00000
     1850.00000        0.00000      996.00000
     1900.00000        0.00000      996.00000
     1950.00000        0.00000      996.00000
     2000.00000        0.00000      996.00000
     2050.00000        0.00000      996.00000
     2100.00000        0.00000      996.00000
     2150.00000        0.00000      996.00000
     2200.00000        0.00000      996.00000
     2250.00000        0.00000      996.00000
     2300.00000        0.00000      996.00000
     2350.00000        0.00000      996.00000
     2400.00000        0.00000      996.00000
     2450.00000        0.00000      996.00000
     2500.00000        0.00000      996.00000
     2550.00000        0.00000      996.00000
     2600.00000        0.00000      996.00000
     2650.00000        0.00000      996.00000
     2700.00000        0.00000      996.00000
     2750.00000        0.00000      996.00000
     2800.00000        0.00000      996.00000
     2850.00000        0.00000      996.00000
     2900.00000        0.00000      996.00000
     2950.00000        0.00000      996.00000
     3000.00000        0.00000      996.00000
