   0.9514883958E-013  -0.2806860171E-012   0.1065438532E-013  -0.7180945132E-013  -0.2910069387E-012   0.1239594729E-012
   0.1054545368E-012  -0.2845431456E-012   0.1306409614E-013  -0.7525549560E-013  -0.3084299261E-012   0.1046979347E-012
   0.1160738000E-012  -0.2877354477E-012   0.1558497304E-013  -0.7863196689E-013  -0.3253803624E-012   0.8351615029E-013
   0.1270656427E-012  -0.2908672801E-012   0.1866451394E-013  -0.8227273494E-013  -0.3420760163E-012   0.6001809536E-013
   0.1381246875E-012  -0.2934776789E-012   0.2173273577E-013  -0.8602962700E-013  -0.3584916359E-012   0.3388929629E-013
   0.1495366370E-012  -0.2954393777E-012   0.2502803921E-013  -0.9021352254E-013  -0.3738472147E-012   0.5705144699E-014
   0.1607922851E-012  -0.2964741915E-012   0.2872001427E-013  -0.9382824817E-013  -0.3882740276E-012  -0.2548529116E-013
   0.1727568374E-012  -0.2978171119E-012   0.3255167516E-013  -0.9785815458E-013  -0.4016615422E-012  -0.5894179464E-013
   0.1832163731E-012  -0.2968763978E-012   0.3613407658E-013  -0.1012909468E-012  -0.4137402592E-012  -0.9557941474E-013
   0.1945733906E-012  -0.2959054271E-012   0.4058753256E-013  -0.1052750899E-012  -0.4242478934E-012  -0.1348956794E-012
   0.2051990300E-012  -0.2938546721E-012   0.4525988178E-013  -0.1096789109E-012  -0.4326777522E-012  -0.1774106621E-012
   0.2158082754E-012  -0.2898575959E-012   0.5036630283E-013  -0.1144503828E-012  -0.4399973652E-012  -0.2225987845E-012
   0.2262594940E-012  -0.2865567811E-012   0.5533892624E-013  -0.1181242474E-012  -0.4451069649E-012  -0.2707166370E-012
   0.2360876794E-012  -0.2823123260E-012   0.6020448097E-013  -0.1222547695E-012  -0.4483024268E-012  -0.3215936905E-012
   0.2446458972E-012  -0.2759321384E-012   0.6652578456E-013  -0.1268736524E-012  -0.4484035018E-012  -0.3756635468E-012
   0.2530255668E-012  -0.2689199309E-012   0.7174476610E-013  -0.1300408584E-012  -0.4462975670E-012  -0.4322797207E-012
   0.2605070252E-012  -0.2606757556E-012   0.7794084070E-013  -0.1343414510E-012  -0.4409645626E-012  -0.4912291239E-012
   0.2673520699E-012  -0.2519149231E-012   0.8453736220E-013  -0.1392390684E-012  -0.4325034065E-012  -0.5536815437E-012
